customer_id,gender,age,payment_method,payment_amount,shopping_mall,timestamp,customer_name
C321489,Male,63,Credit Card,600.17,Mall of Istanbul,2022-09-27 11:38:27,
C334990,Male,46,Debit Card,15004.25,Emaar Square Mall,2022-09-27 11:38:38,
C310918,Female,23,Credit Card,83.68,Zorlu Center,2022-09-27 11:39:00,BRITTANY TAYLOR
C838991,Male,66,Credit Card,3841.02,Cevahir AVM,2022-09-27 11:39:27,
C530421,Female,63,Debit Card,130.75,Mall of Istanbul,2022-09-27 11:39:58,
C297828,Male,49,Credit Card,4.970000000000001,Mall of Istanbul,2022-09-27 11:40:51,
C838991,Male,66,Credit Card,3841.02,Cevahir AVM,2022-09-27 11:41:02,
C107883,Female,46,Credit Card,300.08,Emaar Square Mall,2022-09-27 11:42:09,
C306571,Female,22,Credit Card,20.92,Metropol AVM,2022-09-27 11:45:25,
C128270,Female,22,Credit Card,117.67,Metropol AVM,2022-09-27 11:46:46,
C306571,Female,22,Credit Card,20.92,Metropol AVM,2022-09-27 11:47:30,
C167169,Female,66,Credit Card,1104.29,Metropol AVM,2022-09-27 11:48:13,SARAH CRUZ
C297828,Male,49,Credit Card,4.970000000000001,Mall of Istanbul,2022-09-27 11:48:24,
C167169,Female,66,Credit Card,1104.29,Metropol AVM,2022-09-27 11:48:32,
C321802,Male,65,Debit Card,9.38,Zorlu Center,2022-09-27 11:49:41,
C107412,Female,55,Debit Card,7502.0,Metrocity,2022-09-27 11:50:52,
C254407,Female,30,Credit Card,6001.6,Kanyon,2022-09-27 11:51:15,
C853055,Male,67,Debit Card,46.92,Metrocity,2022-09-27 11:51:33,
C310918,Female,23,Credit Card,83.68,Zorlu Center,2022-09-27 11:53:10,
C187169,Female,55,Debit Card,896.0,Cevahir AVM,2022-09-27 11:55:05,
C104136,Male,36,Credit Card,2700.7200000000003,Kanyon,2022-09-27 11:56:59,
C339550,Male,58,Credit Card,47.07,Metrocity,2022-09-27 11:58:44,
C107883,Female,46,Credit Card,300.08,Emaar Square Mall,2022-09-27 12:00:15,
C302023,Female,22,Credit Card,2160.61,Metropol AVM,2022-09-27 12:01:02,
C217977,Female,55,Credit Card,329.35,Mall of Istanbul,2022-09-27 12:01:55,
C134810,Female,22,Credit Card,572.49,Metrocity,2022-09-27 12:02:49,
C214757,Female,68,Credit Card,40.66,Istinye Park,2022-09-27 12:03:31,
C217977,Female,55,Credit Card,329.35,Mall of Istanbul,2022-09-27 12:03:53,
C187169,Female,55,Debit Card,896.0,Cevahir AVM,2022-09-27 12:05:46,
C303540,Female,29,Credit Card,13203.74,Istinye Park,2022-09-27 12:06:46,
C336589,Female,66,Credit Card,7502.0,Metropol AVM,2022-09-27 12:07:02,
C669153,Female,44,Debit Card,104.6,Istinye Park,2022-09-27 12:09:30,
C469840,Female,48,Credit Card,7502.0,Kanyon,2022-09-27 12:10:33,
C274702,Male,46,Credit Card,716.8,Zorlu Center,2022-09-27 12:11:04,
C302023,Female,22,Credit Card,2160.61,Metropol AVM,2022-09-27 12:14:09,
C124043,Male,69,Credit Card,1140.3,Istinye Park,2022-09-27 12:16:31,
C229001,Male,50,Credit Card,130.75,Metropol AVM,2022-09-27 12:19:03,
C190187,Female,24,Credit Card,40.66,Istinye Park,2022-09-27 12:20:00,
C118608,Male,31,Credit Card,89.72999999999999,Forum Istanbul,2022-09-27 12:20:55,
C254407,Female,30,Credit Card,6001.6,Kanyon,2022-09-27 12:21:57,
C581307,Female,36,Debit Card,20.92,Metropol AVM,2022-09-27 12:22:34,
C581307,Female,36,Debit Card,20.92,Metropol AVM,2022-09-27 12:24:23,
C105319,Female,47,Debit Card,293.25,Viaport Outlet,2022-09-27 12:25:15,
C144162,Male,28,Credit Card,2565.6800000000003,Mall of Istanbul,2022-09-27 12:25:43,
C321489,Male,63,Credit Card,600.17,Mall of Istanbul,2022-09-27 12:28:12,
C167169,Female,66,Credit Card,1104.29,Metropol AVM,2022-09-27 12:29:22,
C160199,Male,25,Debit Card,2700.7200000000003,Metrocity,2022-09-27 12:30:19,
C126921,Male,53,Credit Card,13503.83,Forum Istanbul,2022-09-27 12:31:12,
C229001,Male,50,Credit Card,130.75,Metropol AVM,2022-09-27 12:32:03,
C254407,Female,30,Credit Card,6001.6,Kanyon,2022-09-27 12:33:50,
C446366,Male,23,Credit Card,83.68,Forum Istanbul,2022-09-27 12:34:35,
C336589,Female,66,Credit Card,7502.0,Metropol AVM,2022-09-27 12:36:25,
C118608,Male,31,Credit Card,89.72999999999999,Forum Istanbul,2022-09-27 12:38:01,
C297828,Male,49,Credit Card,4.970000000000001,Mall of Istanbul,2022-09-27 12:38:47,
C592876,Male,30,Debit Card,2700.7200000000003,Forum Istanbul,2022-09-27 12:40:18,
C334990,Male,46,Debit Card,15004.25,Emaar Square Mall,2022-09-27 12:42:37,
C530421,Female,63,Debit Card,130.75,Mall of Istanbul,2022-09-27 12:43:40,
C107412,Female,55,Debit Card,7502.0,Metrocity,2022-09-27 12:43:42,
C313793,Female,61,Debit Card,1200.32,Kanyon,2022-09-27 12:44:40,
C117200,Female,26,Credit Card,9602.72,Zorlu Center,2022-09-27 12:46:09,
C160199,Male,25,Debit Card,2700.7200000000003,Metrocity,2022-09-27 12:48:15,
C259367,Male,56,Credit Card,5401.53,Mall of Istanbul,2022-09-27 12:48:40,
C227580,Female,49,Debit Card,7502.0,Emaar Square Mall,2022-09-27 12:48:52,
C239860,Female,20,Debit Card,322.56,Zorlu Center,2022-09-27 12:49:02,
C778026,Male,24,Debit Card,13803.91,Metropol AVM,2022-09-27 12:51:24,
C586115,Female,24,Debit Card,7502.0,Cevahir AVM,2022-09-27 12:51:36,
C144162,Male,28,Credit Card,2565.6800000000003,Mall of Istanbul,2022-09-27 12:54:20,
C134810,Female,22,Credit Card,572.49,Metrocity,2022-09-27 12:54:30,
C105319,Female,47,Debit Card,293.25,Viaport Outlet,2022-09-27 12:58:38,
C219241,Male,67,Credit Card,60.6,Mall of Istanbul,2022-09-27 12:59:07,
C446366,Male,23,Credit Card,83.68,Forum Istanbul,2022-09-27 12:59:27,
C229621,Female,46,Debit Card,187.68,Forum Istanbul,2022-09-27 13:00:56,JOSHUA EVANS
C138427,Female,56,Debit Card,2700.7200000000003,Kanyon,2022-09-27 13:01:11,
C336589,Female,66,Credit Card,7502.0,Metropol AVM,2022-09-27 13:02:18,
C229621,Female,46,Debit Card,187.68,Forum Istanbul,2022-09-27 13:02:31,
C152581,Female,37,Debit Card,32.529999999999994,Metropol AVM,2022-09-27 13:07:00,
C192413,Female,45,Credit Card,600.17,Kanyon,2022-09-27 13:10:24,MARK ALVAREZ
C117200,Female,26,Credit Card,9602.72,Zorlu Center,2022-09-27 13:11:00,
C334990,Male,46,Debit Card,15004.25,Emaar Square Mall,2022-09-27 13:12:18,
C117200,Female,26,Credit Card,9602.72,Zorlu Center,2022-09-27 13:14:30,
C192413,Female,45,Credit Card,600.17,Kanyon,2022-09-27 13:16:12,
C105319,Female,47,Debit Card,293.25,Viaport Outlet,2022-09-27 13:19:21,
C117200,Female,26,Credit Card,9602.72,Zorlu Center,2022-09-27 13:19:28,
C192413,Female,45,Credit Card,600.17,Kanyon,2022-09-27 13:20:12,
C134810,Female,22,Credit Card,572.49,Metrocity,2022-09-27 13:21:51,
C838991,Male,66,Credit Card,3841.02,Cevahir AVM,2022-09-27 13:25:23,
C168042,Male,19,Credit Card,935.18,Forum Istanbul,2022-09-27 13:26:03,
C159328,Male,37,Credit Card,5.23,Metropol AVM,2022-09-27 13:27:37,
C235748,Male,45,Credit Card,4801.28,Metrocity,2022-09-27 13:27:39,
C168042,Male,19,Credit Card,935.18,Forum Istanbul,2022-09-27 13:27:54,
C107412,Female,55,Debit Card,7502.0,Metrocity,2022-09-27 13:28:08,
C217977,Female,55,Credit Card,329.35,Mall of Istanbul,2022-09-27 13:28:49,
C799729,Female,58,Credit Card,240.06,Mall of Istanbul,2022-09-27 13:30:12,
C104136,Male,36,Credit Card,2700.7200000000003,Kanyon,2022-09-27 13:31:40,
C277855,Female,69,Debit Card,149.63,Viaport Outlet,2022-09-27 13:33:08,
C313793,Female,61,Debit Card,1200.32,Kanyon,2022-09-27 13:33:17,
C433743,Female,25,Debit Card,26250.0,Kanyon,2022-09-27 13:33:34,
C318262,Female,37,Credit Card,9602.72,Kanyon,2022-09-27 13:33:39,
C214757,Female,68,Credit Card,40.66,Istinye Park,2022-09-27 13:33:49,
C672677,Female,54,Debit Card,40.66,Mall of Istanbul,2022-09-27 13:35:24,
C669153,Female,44,Debit Card,104.6,Istinye Park,2022-09-27 13:38:23,
C143612,Female,31,Debit Card,7502.0,Metrocity,2022-09-27 13:38:52,
C198015,Female,50,Credit Card,115.06,Metropol AVM,2022-09-27 13:39:56,
C530421,Female,63,Debit Card,130.75,Mall of Istanbul,2022-09-27 13:42:05,
C144162,Male,28,Credit Card,2565.6800000000003,Mall of Istanbul,2022-09-27 13:43:12,
C313793,Female,61,Debit Card,1200.32,Kanyon,2022-09-27 13:43:12,
C143612,Female,31,Debit Card,7502.0,Metrocity,2022-09-27 13:45:10,
C592876,Male,30,Debit Card,2700.7200000000003,Forum Istanbul,2022-09-27 13:45:12,
C383553,Female,42,Credit Card,16800.0,Mall of Istanbul,2022-09-27 13:45:53,
C282330,Male,49,Credit Card,39.88,Zorlu Center,2022-09-27 13:46:19,
C227580,Female,49,Debit Card,7502.0,Emaar Square Mall,2022-09-27 13:48:57,
C107883,Female,46,Credit Card,300.08,Emaar Square Mall,2022-09-27 13:49:56,
C446366,Male,23,Credit Card,83.68,Forum Istanbul,2022-09-27 13:51:11,
C192413,Female,45,Credit Card,600.17,Kanyon,2022-09-27 13:51:54,
C214757,Female,68,Credit Card,40.66,Istinye Park,2022-09-27 13:54:53,WILLIE YOUNG
C586115,Female,24,Debit Card,7502.0,Cevahir AVM,2022-09-27 13:55:58,
C277855,Female,69,Debit Card,149.63,Viaport Outlet,2022-09-27 13:57:20,
C319949,Male,64,Debit Card,896.0,Mall of Istanbul,2022-09-27 13:58:36,
C274702,Male,46,Credit Card,716.8,Zorlu Center,2022-09-27 13:59:35,
C229621,Female,46,Debit Card,187.68,Forum Istanbul,2022-09-27 14:00:15,
C310918,Female,23,Credit Card,83.68,Zorlu Center,2022-09-27 14:01:26,
C277855,Female,69,Debit Card,149.63,Viaport Outlet,2022-09-27 14:01:50,
C799729,Female,58,Credit Card,240.06,Mall of Istanbul,2022-09-27 14:02:59,
C159328,Male,37,Credit Card,5.23,Metropol AVM,2022-09-27 14:03:02,
C282330,Male,49,Credit Card,39.88,Zorlu Center,2022-09-27 14:06:21,
C131778,Female,30,Credit Card,322.56,Metrocity,2022-09-27 14:06:45,
C259367,Male,56,Credit Card,5401.53,Mall of Istanbul,2022-09-27 14:07:04,
C274702,Male,46,Credit Card,716.8,Zorlu Center,2022-09-27 14:07:04,
C521028,Female,69,Credit Card,322.56,Metrocity,2022-09-27 14:07:10,ERIK NOBLE
C137372,Female,27,Credit Card,4801.28,Mall of Istanbul,2022-09-27 14:07:34,
C277855,Female,69,Debit Card,149.63,Viaport Outlet,2022-09-27 14:08:24,
C104136,Male,36,Credit Card,2700.7200000000003,Kanyon,2022-09-27 14:08:34,
C303540,Female,29,Credit Card,13203.74,Istinye Park,2022-09-27 14:10:28,
C269194,Female,58,Debit Card,7502.0,Istinye Park,2022-09-27 14:11:04,
C118549,Male,69,Credit Card,283.85,Mall of Istanbul,2022-09-27 14:16:36,
C229001,Male,50,Credit Card,130.75,Metropol AVM,2022-09-27 14:16:42,
C144162,Male,28,Credit Card,2565.6800000000003,Mall of Istanbul,2022-09-27 14:17:26,
C113863,Female,26,Credit Card,15004.25,Mall of Istanbul,2022-09-27 14:17:35,
C152581,Female,37,Debit Card,32.529999999999994,Metropol AVM,2022-09-27 14:18:46,
C107412,Female,55,Debit Card,7502.0,Metrocity,2022-09-27 14:19:13,
C669153,Female,44,Debit Card,104.6,Istinye Park,2022-09-27 14:19:20,
C114203,Female,42,Debit Card,130.75,Zorlu Center,2022-09-27 14:20:37,
C128270,Female,22,Credit Card,117.67,Metropol AVM,2022-09-27 14:21:56,
C137372,Female,27,Credit Card,4801.28,Mall of Istanbul,2022-09-27 14:22:46,
C282421,Male,42,Credit Card,1050.0,Mall of Istanbul,2022-09-27 14:22:59,
C156304,Female,25,Credit Card,322.56,Istinye Park,2022-09-27 14:23:09,
C126921,Male,53,Credit Card,13503.83,Forum Istanbul,2022-09-27 14:23:24,
C853055,Male,67,Debit Card,46.92,Metrocity,2022-09-27 14:23:42,
C168042,Male,19,Credit Card,935.18,Forum Istanbul,2022-09-27 14:26:10,
C152581,Female,37,Debit Card,32.529999999999994,Metropol AVM,2022-09-27 14:29:25,
C168042,Male,19,Credit Card,935.18,Forum Istanbul,2022-09-27 14:29:45,
C433743,Female,25,Debit Card,26250.0,Kanyon,2022-09-27 14:30:00,
C114203,Female,42,Debit Card,130.75,Zorlu Center,2022-09-27 14:30:19,
C107412,Female,55,Debit Card,7502.0,Metrocity,2022-09-27 14:33:37,
C107883,Female,46,Credit Card,300.08,Emaar Square Mall,2022-09-27 14:34:50,
C107412,Female,55,Debit Card,7502.0,Metrocity,2022-09-27 14:36:12,
C469840,Female,48,Credit Card,7502.0,Kanyon,2022-09-27 14:36:50,
C302023,Female,22,Credit Card,2160.61,Metropol AVM,2022-09-27 14:39:32,
C152581,Female,37,Debit Card,32.529999999999994,Metropol AVM,2022-09-27 14:40:02,
C310918,Female,23,Credit Card,83.68,Zorlu Center,2022-09-27 14:40:20,
C138427,Female,56,Debit Card,2700.7200000000003,Kanyon,2022-09-27 14:40:27,
C446366,Male,23,Credit Card,83.68,Forum Istanbul,2022-09-27 14:41:26,
C118608,Male,31,Credit Card,89.72999999999999,Forum Istanbul,2022-09-27 14:42:36,
C229001,Male,50,Credit Card,130.75,Metropol AVM,2022-09-27 14:43:22,
C239860,Female,20,Debit Card,322.56,Zorlu Center,2022-09-27 14:43:57,
C319949,Male,64,Debit Card,896.0,Mall of Istanbul,2022-09-27 14:46:55,
C167169,Female,66,Credit Card,1104.29,Metropol AVM,2022-09-27 14:47:02,
C469840,Female,48,Credit Card,7502.0,Kanyon,2022-09-27 14:48:34,
C383553,Female,42,Credit Card,16800.0,Mall of Istanbul,2022-09-27 14:48:58,
C799729,Female,58,Credit Card,240.06,Mall of Istanbul,2022-09-27 14:52:10,
C200444,Male,27,Debit Card,71.13000000000001,Kanyon,2022-09-27 14:52:17,
C107883,Female,46,Credit Card,300.08,Emaar Square Mall,2022-09-27 14:53:50,
C586115,Female,24,Debit Card,7502.0,Cevahir AVM,2022-09-27 14:54:24,
C134810,Female,22,Credit Card,572.49,Metrocity,2022-09-27 14:57:11,
C586115,Female,24,Debit Card,7502.0,Cevahir AVM,2022-09-27 14:58:02,
C187169,Female,55,Debit Card,896.0,Cevahir AVM,2022-09-27 14:58:13,
C297828,Male,49,Credit Card,4.970000000000001,Mall of Istanbul,2022-09-27 14:58:15,
C778026,Male,24,Debit Card,13803.91,Metropol AVM,2022-09-27 14:58:26,
C192413,Female,45,Credit Card,600.17,Kanyon,2022-09-27 14:59:19,
C219241,Male,67,Credit Card,60.6,Mall of Istanbul,2022-09-27 15:00:28,
C105319,Female,47,Debit Card,293.25,Viaport Outlet,2022-09-27 15:05:10,
C321489,Male,63,Credit Card,600.17,Mall of Istanbul,2022-09-27 15:05:15,
C198015,Female,50,Credit Card,115.06,Metropol AVM,2022-09-27 15:05:17,
C306571,Female,22,Credit Card,20.92,Metropol AVM,2022-09-27 15:05:30,CHARLES ROBERTS
C126921,Male,53,Credit Card,13503.83,Forum Istanbul,2022-09-27 15:06:28,
C217977,Female,55,Credit Card,329.35,Mall of Istanbul,2022-09-27 15:06:48,
C521028,Female,69,Credit Card,322.56,Metrocity,2022-09-27 15:08:10,
C227580,Female,49,Debit Card,7502.0,Emaar Square Mall,2022-09-27 15:08:35,
C530421,Female,63,Debit Card,130.75,Mall of Istanbul,2022-09-27 15:10:10,
C137372,Female,27,Credit Card,4801.28,Mall of Istanbul,2022-09-27 15:10:20,
C113863,Female,26,Credit Card,15004.25,Mall of Istanbul,2022-09-27 15:12:48,
C113863,Female,26,Credit Card,15004.25,Mall of Istanbul,2022-09-27 15:12:59,
C190187,Female,24,Credit Card,40.66,Istinye Park,2022-09-27 15:12:59,
C229001,Male,50,Credit Card,130.75,Metropol AVM,2022-09-27 15:13:24,RYAN BAILEY
C269194,Female,58,Debit Card,7502.0,Istinye Park,2022-09-27 15:13:50,
C530421,Female,63,Debit Card,130.75,Mall of Istanbul,2022-09-27 15:14:57,
C669153,Female,44,Debit Card,104.6,Istinye Park,2022-09-27 15:15:45,
C282330,Male,49,Credit Card,39.88,Zorlu Center,2022-09-27 15:15:58,
C274702,Male,46,Credit Card,716.8,Zorlu Center,2022-09-27 15:17:31,
C530421,Female,63,Debit Card,130.75,Mall of Istanbul,2022-09-27 15:18:58,
C144162,Male,28,Credit Card,2565.6800000000003,Mall of Istanbul,2022-09-27 15:21:03,
C160199,Male,25,Debit Card,2700.7200000000003,Metrocity,2022-09-27 15:21:14,
C306571,Female,22,Credit Card,20.92,Metropol AVM,2022-09-27 15:22:00,
C152581,Female,37,Debit Card,32.529999999999994,Metropol AVM,2022-09-27 15:22:02,
C310918,Female,23,Credit Card,83.68,Zorlu Center,2022-09-27 15:22:05,
C521028,Female,69,Credit Card,322.56,Metrocity,2022-09-27 15:24:33,
C235748,Male,45,Credit Card,4801.28,Metrocity,2022-09-27 15:25:20,
C124043,Male,69,Credit Card,1140.3,Istinye Park,2022-09-27 15:25:35,
C586115,Female,24,Debit Card,7502.0,Cevahir AVM,2022-09-27 15:26:26,
C117200,Female,26,Credit Card,9602.72,Zorlu Center,2022-09-27 15:27:47,RODNEY CASTRO
C433743,Female,25,Debit Card,26250.0,Kanyon,2022-09-27 15:27:52,
C277855,Female,69,Debit Card,149.63,Viaport Outlet,2022-09-27 15:28:53,
C310918,Female,23,Credit Card,83.68,Zorlu Center,2022-09-27 15:29:34,
C239860,Female,20,Debit Card,322.56,Zorlu Center,2022-09-27 15:30:03,
C853055,Male,67,Debit Card,46.92,Metrocity,2022-09-27 15:30:45,
C307467,Female,54,Debit Card,34.050000000000004,Kanyon,2022-09-27 15:31:33,
C313793,Female,61,Debit Card,1200.32,Kanyon,2022-09-27 15:31:53,
C198015,Female,50,Credit Card,115.06,Metropol AVM,2022-09-27 15:32:39,
C118549,Male,69,Credit Card,283.85,Mall of Istanbul,2022-09-27 15:32:47,
C120776,Male,62,Debit Card,143.36,Kanyon,2022-09-27 15:33:55,
C530421,Female,63,Debit Card,130.75,Mall of Istanbul,2022-09-27 15:34:09,
C190187,Female,24,Credit Card,40.66,Istinye Park,2022-09-27 15:34:17,
C446366,Male,23,Credit Card,83.68,Forum Istanbul,2022-09-27 15:37:08,
C336589,Female,66,Credit Card,7502.0,Metropol AVM,2022-09-27 15:38:48,
C269194,Female,58,Debit Card,7502.0,Istinye Park,2022-09-27 15:43:36,
C339550,Male,58,Credit Card,47.07,Metrocity,2022-09-27 15:43:59,
C229621,Female,46,Debit Card,187.68,Forum Istanbul,2022-09-27 15:45:25,
C120776,Male,62,Debit Card,143.36,Kanyon,2022-09-27 15:46:14,
C156304,Female,25,Credit Card,322.56,Istinye Park,2022-09-27 15:46:44,
C143612,Female,31,Debit Card,7502.0,Metrocity,2022-09-27 15:47:08,
C235748,Male,45,Credit Card,4801.28,Metrocity,2022-09-27 15:50:17,
C838991,Male,66,Credit Card,3841.02,Cevahir AVM,2022-09-27 15:50:26,
C853055,Male,67,Debit Card,46.92,Metrocity,2022-09-27 15:52:27,
C446366,Male,23,Credit Card,83.68,Forum Istanbul,2022-09-27 15:52:47,
C229621,Female,46,Debit Card,187.68,Forum Istanbul,2022-09-27 15:54:22,
C277855,Female,69,Debit Card,149.63,Viaport Outlet,2022-09-27 15:54:42,
C138427,Female,56,Debit Card,2700.7200000000003,Kanyon,2022-09-27 15:57:38,
C190187,Female,24,Credit Card,40.66,Istinye Park,2022-09-27 15:58:19,
C117200,Female,26,Credit Card,9602.72,Zorlu Center,2022-09-27 15:59:14,
C313793,Female,61,Debit Card,1200.32,Kanyon,2022-09-27 16:00:08,
C592876,Male,30,Debit Card,2700.7200000000003,Forum Istanbul,2022-09-27 16:00:54,
C521028,Female,69,Credit Card,322.56,Metrocity,2022-09-27 16:03:15,
C239860,Female,20,Debit Card,322.56,Zorlu Center,2022-09-27 16:03:48,
C229001,Male,50,Credit Card,130.75,Metropol AVM,2022-09-27 16:04:55,
C118549,Male,69,Credit Card,283.85,Mall of Istanbul,2022-09-27 16:05:12,MICHAEL ALLEN
C853055,Male,67,Debit Card,46.92,Metrocity,2022-09-27 16:05:18,
C339550,Male,58,Credit Card,47.07,Metrocity,2022-09-27 16:06:06,
C187169,Female,55,Debit Card,896.0,Cevahir AVM,2022-09-27 16:06:48,
C321489,Male,63,Credit Card,600.17,Mall of Istanbul,2022-09-27 16:07:12,
C269194,Female,58,Debit Card,7502.0,Istinye Park,2022-09-27 16:07:33,
C318262,Female,37,Credit Card,9602.72,Kanyon,2022-09-27 16:09:09,
C113863,Female,26,Credit Card,15004.25,Mall of Istanbul,2022-09-27 16:09:57,
C128270,Female,22,Credit Card,117.67,Metropol AVM,2022-09-27 16:11:36,
C143612,Female,31,Debit Card,7502.0,Metrocity,2022-09-27 16:11:59,
C334990,Male,46,Debit Card,15004.25,Emaar Square Mall,2022-09-27 16:12:42,
C303540,Female,29,Credit Card,13203.74,Istinye Park,2022-09-27 16:14:08,
C307467,Female,54,Debit Card,34.050000000000004,Kanyon,2022-09-27 16:14:41,
C131778,Female,30,Credit Card,322.56,Metrocity,2022-09-27 16:16:10,
C336589,Female,66,Credit Card,7502.0,Metropol AVM,2022-09-27 16:17:43,
C227580,Female,49,Debit Card,7502.0,Emaar Square Mall,2022-09-27 16:17:52,
C282421,Male,42,Credit Card,1050.0,Mall of Istanbul,2022-09-27 16:18:08,
C219241,Male,67,Credit Card,60.6,Mall of Istanbul,2022-09-27 16:18:16,
C318262,Female,37,Credit Card,9602.72,Kanyon,2022-09-27 16:20:03,
C117200,Female,26,Credit Card,9602.72,Zorlu Center,2022-09-27 16:20:33,
C217977,Female,55,Credit Card,329.35,Mall of Istanbul,2022-09-27 16:24:10,
C469840,Female,48,Credit Card,7502.0,Kanyon,2022-09-27 16:25:36,
C124043,Male,69,Credit Card,1140.3,Istinye Park,2022-09-27 16:25:37,
C152581,Female,37,Debit Card,32.529999999999994,Metropol AVM,2022-09-27 16:26:46,
C131778,Female,30,Credit Card,322.56,Metrocity,2022-09-27 16:26:54,
C104136,Male,36,Credit Card,2700.7200000000003,Kanyon,2022-09-27 16:28:12,
C214757,Female,68,Credit Card,40.66,Istinye Park,2022-09-27 16:29:07,
C187169,Female,55,Debit Card,896.0,Cevahir AVM,2022-09-27 16:31:36,
C227580,Female,49,Debit Card,7502.0,Emaar Square Mall,2022-09-27 16:33:21,
C229001,Male,50,Credit Card,130.75,Metropol AVM,2022-09-27 16:34:16,
C105319,Female,47,Debit Card,293.25,Viaport Outlet,2022-09-27 16:35:42,
C321802,Male,65,Debit Card,9.38,Zorlu Center,2022-09-27 16:35:56,
C159328,Male,37,Credit Card,5.23,Metropol AVM,2022-09-27 16:40:50,
C672677,Female,54,Debit Card,40.66,Mall of Istanbul,2022-09-27 16:48:01,
C219241,Male,67,Credit Card,60.6,Mall of Istanbul,2022-09-27 16:48:13,
C160199,Male,25,Debit Card,2700.7200000000003,Metrocity,2022-09-27 16:48:35,STEPHANIE VASQUEZ
C159328,Male,37,Credit Card,5.23,Metropol AVM,2022-09-27 16:51:10,
C259367,Male,56,Credit Card,5401.53,Mall of Istanbul,2022-09-27 16:57:33,
C778026,Male,24,Debit Card,13803.91,Metropol AVM,2022-09-27 16:58:16,
C669153,Female,44,Debit Card,104.6,Istinye Park,2022-09-27 16:59:24,
C521028,Female,69,Credit Card,322.56,Metrocity,2022-09-27 17:02:13,
C306571,Female,22,Credit Card,20.92,Metropol AVM,2022-09-27 17:02:36,
C120776,Male,62,Debit Card,143.36,Kanyon,2022-09-27 17:04:53,
C159328,Male,37,Credit Card,5.23,Metropol AVM,2022-09-27 17:06:07,
C114203,Female,42,Debit Card,130.75,Zorlu Center,2022-09-27 17:06:26,
C107883,Female,46,Credit Card,300.08,Emaar Square Mall,2022-09-27 17:08:48,CRAIG HILL
C302023,Female,22,Credit Card,2160.61,Metropol AVM,2022-09-27 17:09:28,
C159328,Male,37,Credit Card,5.23,Metropol AVM,2022-09-27 17:09:58,
C672677,Female,54,Debit Card,40.66,Mall of Istanbul,2022-09-27 17:10:12,
C126921,Male,53,Credit Card,13503.83,Forum Istanbul,2022-09-27 17:10:25,
C120776,Male,62,Debit Card,143.36,Kanyon,2022-09-27 17:11:01,
C269194,Female,58,Debit Card,7502.0,Istinye Park,2022-09-27 17:11:24,
C138427,Female,56,Debit Card,2700.7200000000003,Kanyon,2022-09-27 17:12:37,
C137372,Female,27,Credit Card,4801.28,Mall of Istanbul,2022-09-27 17:13:58,
C307467,Female,54,Debit Card,34.050000000000004,Kanyon,2022-09-27 17:14:27,
C190187,Female,24,Credit Card,40.66,Istinye Park,2022-09-27 17:17:13,
C107412,Female,55,Debit Card,7502.0,Metrocity,2022-09-27 17:17:53,
C259367,Male,56,Credit Card,5401.53,Mall of Istanbul,2022-09-27 17:18:47,
C433743,Female,25,Debit Card,26250.0,Kanyon,2022-09-27 17:19:23,
C113863,Female,26,Credit Card,15004.25,Mall of Istanbul,2022-09-27 17:20:36,
C581307,Female,36,Debit Card,20.92,Metropol AVM,2022-09-27 17:21:22,
C321802,Male,65,Debit Card,9.38,Zorlu Center,2022-09-27 17:24:08,
C156304,Female,25,Credit Card,322.56,Istinye Park,2022-09-27 17:24:20,
C282421,Male,42,Credit Card,1050.0,Mall of Istanbul,2022-09-27 17:25:18,
C334990,Male,46,Debit Card,15004.25,Emaar Square Mall,2022-09-27 17:27:37,
C303540,Female,29,Credit Card,13203.74,Istinye Park,2022-09-27 17:28:09,
C254407,Female,30,Credit Card,6001.6,Kanyon,2022-09-27 17:28:49,
C339550,Male,58,Credit Card,47.07,Metrocity,2022-09-27 17:29:13,
C838991,Male,66,Credit Card,3841.02,Cevahir AVM,2022-09-27 17:33:46,
C321802,Male,65,Debit Card,9.38,Zorlu Center,2022-09-27 17:34:15,
C105319,Female,47,Debit Card,293.25,Viaport Outlet,2022-09-27 17:34:32,
C107412,Female,55,Debit Card,7502.0,Metrocity,2022-09-27 17:34:44,
C799729,Female,58,Credit Card,240.06,Mall of Istanbul,2022-09-27 17:35:32,MAUREEN COPELAND
C321489,Male,63,Credit Card,600.17,Mall of Istanbul,2022-09-27 17:35:46,
C128270,Female,22,Credit Card,117.67,Metropol AVM,2022-09-27 17:36:25,
C307467,Female,54,Debit Card,34.050000000000004,Kanyon,2022-09-27 17:36:32,
C192413,Female,45,Credit Card,600.17,Kanyon,2022-09-27 17:36:58,
C307467,Female,54,Debit Card,34.050000000000004,Kanyon,2022-09-27 17:36:58,
C259367,Male,56,Credit Card,5401.53,Mall of Istanbul,2022-09-27 17:37:31,
C200444,Male,27,Debit Card,71.13000000000001,Kanyon,2022-09-27 17:38:32,
C187169,Female,55,Debit Card,896.0,Cevahir AVM,2022-09-27 17:39:05,
C521028,Female,69,Credit Card,322.56,Metrocity,2022-09-27 17:40:15,
C104136,Male,36,Credit Card,2700.7200000000003,Kanyon,2022-09-27 17:40:40,
C134810,Female,22,Credit Card,572.49,Metrocity,2022-09-27 17:40:41,
C235748,Male,45,Credit Card,4801.28,Metrocity,2022-09-27 17:41:24,
C469840,Female,48,Credit Card,7502.0,Kanyon,2022-09-27 17:42:04,
